Runtime,Bytes Transmitted,Instant Frame Time (ms),Instant FPS,Avg Frame Time (ms),Avg FPS,Temperature (C),Framesize,Voltage
74376,46064,32552,0.03,11911,0.08,63.33,1280x720,Unknown
74566,45842,189,5.29,9957,0.10,63.33,1280x720,Unknown
75008,47416,442,2.26,8598,0.12,63.33,1280x720,Unknown
75188,43580,179,5.59,7545,0.13,63.33,1280x720,Unknown
75392,46551,204,4.90,6730,0.15,63.33,1280x720,Unknown
75624,47772,231,4.33,6080,0.16,63.33,1280x720,Unknown
75797,45165,172,5.81,5543,0.18,63.33,1280x720,Unknown
76006,45033,209,4.78,5098,0.20,63.33,1280x720,Unknown
76221,45363,214,4.67,4722,0.21,63.33,1280x720,Unknown
76425,43127,204,4.90,4400,0.23,63.33,1280x720,Unknown
76607,42964,181,5.52,4118,0.24,63.33,1280x720,Unknown
76787,45514,180,5.56,3872,0.26,63.33,1280x720,Unknown
76992,47390,205,4.88,3656,0.27,63.33,1280x720,Unknown
77197,44200,204,4.90,3465,0.29,63.33,1280x720,Unknown
77389,47427,191,5.24,3292,0.30,63.89,1280x720,Unknown
77624,45941,235,4.26,3139,0.32,63.33,1280x720,Unknown
77873,45729,248,4.03,2492,0.40,63.89,1280x720,Unknown
78077,45636,204,4.90,2463,0.41,63.33,1280x720,Unknown
78308,46932,230,4.35,1862,0.54,63.33,1280x720,Unknown
78548,47249,240,4.17,1835,0.54,63.89,1280x720,Unknown
78752,46093,203,4.93,218,4.59,63.89,1280x720,Unknown
78975,47380,222,4.50,219,4.57,63.33,1280x720,Unknown
79249,48848,273,3.66,211,4.74,63.33,1280x720,Unknown
79453,47377,204,4.90,212,4.72,63.33,1280x720,Unknown
80035,51679,582,1.72,231,4.33,63.89,1280x720,Unknown
80244,47295,208,4.81,230,4.35,63.33,1280x720,Unknown
80508,47148,263,3.80,235,4.26,63.89,1280x720,Unknown
80716,46642,208,4.81,234,4.27,63.33,1280x720,Unknown
80944,49578,227,4.41,235,4.26,63.33,1280x720,Unknown
81204,48859,260,3.85,238,4.20,63.89,1280x720,Unknown
81476,49498,271,3.69,242,4.13,63.89,1280x720,Unknown
81828,50706,352,2.84,251,3.98,63.33,1280x720,Unknown
82092,47779,263,3.80,254,3.94,63.89,1280x720,Unknown
82380,47939,288,3.47,258,3.88,63.89,1280x720,Unknown
82692,51294,311,3.22,264,3.79,63.89,1280x720,Unknown
83071,49180,379,2.64,271,3.69,63.89,1280x720,Unknown
83508,48353,436,2.29,281,3.56,63.89,1280x720,Unknown
83956,48817,447,2.24,293,3.41,63.89,1280x720,Unknown
84856,46601,900,1.11,326,3.07,63.89,1280x720,Unknown
85163,49692,306,3.27,330,3.03,63.89,1280x720,Unknown
85484,47313,320,3.12,336,2.98,63.89,1280x720,Unknown
85728,46529,243,4.12,337,2.97,63.89,1280x720,Unknown
85968,48570,240,4.17,335,2.99,63.89,1280x720,Unknown
86339,48591,371,2.70,343,2.92,63.89,1280x720,Unknown
86553,50476,213,4.69,325,3.08,63.89,1280x720,Unknown
86915,46713,362,2.76,333,3.00,63.89,1280x720,Unknown
87260,47458,345,2.90,337,2.97,63.89,1280x720,Unknown
87648,43837,387,2.58,346,2.89,64.44,1280x720,Unknown
87977,46037,329,3.04,351,2.85,64.44,1280x720,Unknown
88248,47720,270,3.70,351,2.85,63.89,1280x720,Unknown
88479,47916,231,4.33,349,2.87,63.89,1280x720,Unknown
88824,47111,344,2.91,349,2.87,64.44,1280x720,Unknown
89048,45556,223,4.48,347,2.88,63.89,1280x720,Unknown
89356,49669,307,3.26,348,2.87,64.44,1280x720,Unknown
89552,47508,195,5.13,342,2.92,64.44,1280x720,Unknown
89824,49247,272,3.68,337,2.97,64.44,1280x720,Unknown
90112,49321,287,3.48,329,3.04,64.44,1280x720,Unknown
90480,49087,368,2.72,325,3.08,64.44,1280x720,Unknown
90976,48312,495,2.02,305,3.28,63.89,1280x720,Unknown
91272,46445,296,3.38,304,3.29,64.44,1280x720,Unknown
91556,47871,283,3.53,303,3.30,64.44,1280x720,Unknown
91768,47912,212,4.72,301,3.32,64.44,1280x720,Unknown
92118,50449,349,2.87,306,3.27,64.44,1280x720,Unknown
92396,46884,278,3.60,302,3.31,64.44,1280x720,Unknown
92836,48312,439,2.28,313,3.19,64.44,1280x720,Unknown
93236,47662,400,2.50,315,3.17,65.00,1280x720,Unknown
93468,48252,231,4.33,309,3.24,64.44,1280x720,Unknown
93879,47928,411,2.43,311,3.22,64.44,1280x720,Unknown
94179,48081,300,3.33,309,3.24,64.44,1280x720,Unknown
94480,47529,300,3.33,311,3.22,64.44,1280x720,Unknown
94727,46814,247,4.05,311,3.22,64.44,1280x720,Unknown
95008,48317,280,3.57,308,3.25,64.44,1280x720,Unknown
95337,47499,328,3.05,313,3.19,65.00,1280x720,Unknown
95571,48014,234,4.27,310,3.23,64.44,1280x720,Unknown
95876,48279,304,3.29,315,3.17,64.44,1280x720,Unknown
96661,48701,785,1.27,341,2.93,64.44,1280x720,Unknown
96997,46790,335,2.99,343,2.92,65.00,1280x720,Unknown
97315,47264,318,3.14,341,2.93,65.00,1280x720,Unknown
97809,47355,493,2.03,341,2.93,65.00,1280x720,Unknown
98128,47766,318,3.14,342,2.92,65.00,1280x720,Unknown
98548,48212,419,2.39,349,2.87,65.00,1280x720,Unknown
98867,46914,319,3.13,354,2.82,64.44,1280x720,Unknown
99220,48239,352,2.84,354,2.82,65.00,1280x720,Unknown
99740,48477,519,1.93,366,2.73,64.44,1280x720,Unknown
100003,46392,263,3.80,357,2.80,65.00,1280x720,Unknown
100396,47795,392,2.55,357,2.80,65.00,1280x720,Unknown
100692,47300,296,3.38,360,2.78,65.00,1280x720,Unknown
100915,46478,222,4.50,351,2.85,64.44,1280x720,Unknown
101292,48012,376,2.66,355,2.82,65.00,1280x720,Unknown
101716,48789,424,2.36,361,2.77,65.00,1280x720,Unknown
102256,50664,540,1.85,375,2.67,65.00,1280x720,Unknown
102520,48051,263,3.80,375,2.67,65.00,1280x720,Unknown
102820,48704,299,3.34,373,2.68,65.00,1280x720,Unknown
103068,47871,248,4.03,374,2.67,65.00,1280x720,Unknown
103411,52827,342,2.92,376,2.66,65.00,1280x720,Unknown
103761,55088,350,2.86,354,2.82,65.56,1280x720,Unknown
104091,46133,329,3.04,354,2.82,65.00,1280x720,Unknown
104351,47068,260,3.85,351,2.85,65.00,1280x720,Unknown
104671,47466,319,3.13,342,2.92,65.00,1280x720,Unknown
104876,47966,204,4.90,336,2.98,65.00,1280x720,Unknown
105144,49160,268,3.73,329,3.04,65.56,1280x720,Unknown
105505,48580,361,2.77,331,3.02,65.00,1280x720,Unknown
105807,46793,301,3.32,328,3.05,65.00,1280x720,Unknown
106107,47734,300,3.33,317,3.15,65.00,1280x720,Unknown
106381,47352,273,3.66,318,3.14,65.00,1280x720,Unknown
106640,49743,259,3.86,311,3.22,65.00,1280x720,Unknown
106968,49405,328,3.05,313,3.19,65.56,1280x720,Unknown
107251,48304,283,3.53,316,3.16,65.00,1280x720,Unknown
107451,48595,199,5.03,307,3.26,65.00,1280x720,Unknown
107854,50768,402,2.49,306,3.27,65.56,1280x720,Unknown
108093,47445,238,4.20,291,3.44,65.56,1280x720,Unknown
108440,48562,347,2.88,295,3.39,65.56,1280x720,Unknown
108816,46541,376,2.66,299,3.34,65.56,1280x720,Unknown
109202,47610,385,2.60,306,3.27,65.00,1280x720,Unknown
109459,47796,257,3.89,301,3.32,65.56,1280x720,Unknown
109658,48743,198,5.05,294,3.40,65.56,1280x720,Unknown
109903,52796,244,4.10,290,3.45,65.56,1280x720,Unknown
110156,49832,253,3.95,289,3.46,65.56,1280x720,Unknown
110435,48280,279,3.58,287,3.48,65.56,1280x720,Unknown
110684,48940,248,4.03,289,3.46,65.56,1280x720,Unknown
110928,50236,243,4.12,288,3.47,65.56,1280x720,Unknown
111307,47498,379,2.64,289,3.46,65.56,1280x720,Unknown
111519,47482,211,4.74,285,3.51,65.56,1280x720,Unknown
112264,50037,744,1.34,307,3.26,65.56,1280x720,Unknown
112571,46335,306,3.27,308,3.25,65.56,1280x720,Unknown
112906,51160,335,2.99,312,3.21,65.56,1280x720,Unknown
113297,48070,391,2.56,315,3.17,65.56,1280x720,Unknown
113680,48799,382,2.62,320,3.12,66.11,1280x720,Unknown
113958,49789,278,3.60,324,3.09,65.56,1280x720,Unknown
114521,47612,562,1.78,332,3.01,65.56,1280x720,Unknown
114959,48337,437,2.29,342,2.92,65.56,1280x720,Unknown
115323,46659,363,2.75,343,2.92,65.56,1280x720,Unknown
115731,46380,408,2.45,345,2.90,65.56,1280x720,Unknown
116084,47802,352,2.84,343,2.92,65.56,1280x720,Unknown
116363,48788,279,3.58,344,2.91,65.56,1280x720,Unknown
116657,47837,294,3.40,349,2.87,66.11,1280x720,Unknown
116895,50447,237,4.22,349,2.87,65.56,1280x720,Unknown
117216,50232,320,3.12,352,2.84,65.56,1280x720,Unknown
117624,50702,407,2.46,358,2.79,65.56,1280x720,Unknown
118048,46889,424,2.36,367,2.72,66.11,1280x720,Unknown
118439,47107,390,2.56,374,2.67,65.56,1280x720,Unknown
118788,49738,349,2.87,373,2.68,65.56,1280x720,Unknown
119083,47988,295,3.39,377,2.65,65.56,1280x720,Unknown
119315,50960,231,4.33,352,2.84,66.11,1280x720,Unknown
119693,52526,378,2.65,355,2.82,66.11,1280x720,Unknown
120037,47891,343,2.92,356,2.81,66.11,1280x720,Unknown
120759,47675,722,1.39,372,2.69,65.56,1280x720,Unknown
121063,46490,303,3.30,368,2.72,66.11,1280x720,Unknown
121437,50120,374,2.67,373,2.68,66.11,1280x720,Unknown
121756,47782,319,3.13,361,2.77,66.11,1280x720,Unknown
122049,49148,293,3.41,354,2.82,66.11,1280x720,Unknown
122366,51569,317,3.15,351,2.85,66.11,1280x720,Unknown
122832,52588,465,2.15,354,2.82,66.11,1280x720,Unknown
123356,52976,523,1.91,363,2.75,66.11,1280x720,Unknown
123714,47017,358,2.79,367,2.72,66.11,1280x720,Unknown
124051,49715,336,2.98,369,2.71,66.11,1280x720,Unknown
124303,49029,252,3.97,369,2.71,66.11,1280x720,Unknown
124627,50361,323,3.10,370,2.70,66.11,1280x720,Unknown
124890,49803,263,3.80,362,2.76,66.67,1280x720,Unknown
125183,50935,293,3.41,356,2.81,66.11,1280x720,Unknown
125501,48999,317,3.15,352,2.84,66.11,1280x720,Unknown
125707,45339,206,4.85,345,2.90,66.11,1280x720,Unknown
125987,50129,280,3.57,344,2.91,66.11,1280x720,Unknown
126250,47178,262,3.82,346,2.89,66.67,1280x720,Unknown
126863,46784,612,1.63,358,2.79,66.11,1280x720,Unknown
127169,53379,305,3.28,356,2.81,66.67,1280x720,Unknown
127388,48859,218,4.59,330,3.03,66.11,1280x720,Unknown
127691,46674,303,3.30,330,3.03,66.67,1280x720,Unknown
127959,46264,268,3.73,325,3.08,66.67,1280x720,Unknown
128211,48155,252,3.97,322,3.11,66.67,1280x720,Unknown
128619,51324,408,2.45,328,3.05,66.67,1280x720,Unknown
128862,50259,243,4.12,324,3.09,66.67,1280x720,Unknown
129636,48561,773,1.29,339,2.95,66.67,1280x720,Unknown
129842,48134,206,4.85,323,3.10,66.67,1280x720,Unknown
130091,53373,248,4.03,318,3.14,66.67,1280x720,Unknown
130507,54330,416,2.40,322,3.11,66.67,1280x720,Unknown
130808,48567,300,3.33,324,3.09,66.67,1280x720,Unknown
131136,48772,327,3.06,325,3.08,66.67,1280x720,Unknown
131414,47495,278,3.60,325,3.08,66.67,1280x720,Unknown
131695,47607,280,3.57,325,3.08,66.67,1280x720,Unknown
131899,49952,204,4.90,319,3.13,66.67,1280x720,Unknown
132195,48204,296,3.38,323,3.10,66.67,1280x720,Unknown
132414,49269,219,4.57,320,3.12,67.22,1280x720,Unknown
132787,48223,372,2.69,326,3.07,66.67,1280x720,Unknown
133283,47277,496,2.02,320,3.12,66.67,1280x720,Unknown
133583,45672,299,3.34,320,3.12,66.67,1280x720,Unknown
133826,48792,243,4.12,321,3.12,67.22,1280x720,Unknown
134120,49510,293,3.41,321,3.12,66.67,1280x720,Unknown
134395,50603,274,3.65,321,3.12,66.67,1280x720,Unknown
134655,48952,260,3.85,321,3.12,67.22,1280x720,Unknown
134950,47980,295,3.39,316,3.16,66.67,1280x720,Unknown
135215,49352,264,3.79,317,3.15,66.67,1280x720,Unknown
135462,48758,247,4.05,290,3.45,67.22,1280x720,Unknown
135769,51657,306,3.27,295,3.39,66.67,1280x720,Unknown
136142,46667,373,2.68,302,3.31,66.67,1280x720,Unknown
136515,47203,372,2.69,299,3.34,67.22,1280x720,Unknown
136806,48591,291,3.44,299,3.34,66.67,1280x720,Unknown
137102,47358,295,3.39,297,3.37,67.22,1280x720,Unknown
137383,47347,280,3.57,297,3.37,66.67,1280x720,Unknown
137641,48609,258,3.88,296,3.38,67.22,1280x720,Unknown
137863,47825,221,4.52,297,3.37,66.67,1280x720,Unknown
138103,47739,239,4.18,294,3.40,66.67,1280x720,Unknown
138335,47663,232,4.31,295,3.39,66.67,1280x720,Unknown
138675,48469,339,2.95,293,3.41,66.67,1280x720,Unknown
138899,48138,224,4.46,280,3.57,66.67,1280x720,Unknown
139271,48987,372,2.69,283,3.53,66.67,1280x720,Unknown
139495,48788,223,4.48,282,3.55,66.67,1280x720,Unknown
139779,49471,283,3.53,282,3.55,67.22,1280x720,Unknown
140210,54531,431,2.32,290,3.45,67.22,1280x720,Unknown
140447,47066,236,4.24,289,3.46,66.67,1280x720,Unknown
140642,47478,195,5.13,284,3.52,67.22,1280x720,Unknown
140900,50959,258,3.88,283,3.53,67.22,1280x720,Unknown
141190,47138,289,3.46,285,3.51,66.67,1280x720,Unknown
141447,49429,257,3.89,283,3.53,67.22,1280x720,Unknown
141693,47964,245,4.08,277,3.61,66.67,1280x720,Unknown
141950,49224,257,3.89,271,3.69,66.67,1280x720,Unknown
142226,47667,276,3.62,270,3.70,67.22,1280x720,Unknown
142494,46913,268,3.73,269,3.72,67.22,1280x720,Unknown
142761,48994,267,3.75,268,3.73,66.67,1280x720,Unknown
142993,48449,231,4.33,267,3.75,67.22,1280x720,Unknown
143315,49860,321,3.12,272,3.68,67.22,1280x720,Unknown
143588,47447,273,3.66,273,3.66,67.22,1280x720,Unknown
143859,51282,270,3.70,275,3.64,67.22,1280x720,Unknown
144126,51106,267,3.75,272,3.68,67.22,1280x720,Unknown
144478,50435,352,2.84,278,3.60,67.22,1280x720,Unknown
144735,49693,256,3.91,272,3.68,67.22,1280x720,Unknown
144977,48052,241,4.15,273,3.66,67.22,1280x720,Unknown
145170,48553,193,5.18,269,3.72,67.22,1280x720,Unknown
145374,48253,203,4.93,257,3.89,67.22,1280x720,Unknown
145571,48583,197,5.08,255,3.92,67.22,1280x720,Unknown
145810,52337,239,4.18,258,3.88,67.22,1280x720,Unknown
146038,49737,228,4.39,256,3.91,67.78,1280x720,Unknown
146358,48334,320,3.12,258,3.88,67.22,1280x720,Unknown
146577,47757,219,4.57,256,3.91,67.22,1280x720,Unknown
147222,52989,644,1.55,276,3.62,67.22,1280x720,Unknown
147517,46332,294,3.40,277,3.61,67.22,1280x720,Unknown
147818,46490,301,3.32,279,3.58,67.22,1280x720,Unknown
148046,46815,227,4.41,277,3.61,67.22,1280x720,Unknown
148319,50083,273,3.66,277,3.61,67.22,1280x720,Unknown
148586,47084,266,3.76,279,3.58,67.22,1280x720,Unknown
148867,49006,281,3.56,277,3.61,67.22,1280x720,Unknown
149127,50674,259,3.86,276,3.62,67.22,1280x720,Unknown
149323,50459,195,5.13,272,3.68,67.78,1280x720,Unknown
149598,49819,275,3.64,273,3.66,67.22,1280x720,Unknown
149814,47380,216,4.63,266,3.76,67.78,1280x720,Unknown
150011,51817,196,5.10,263,3.80,67.78,1280x720,Unknown
150339,53398,328,3.05,267,3.75,67.78,1280x720,Unknown
150618,46757,278,3.60,271,3.69,67.22,1280x720,Unknown
151059,46854,440,2.27,283,3.53,67.78,1280x720,Unknown
151343,48442,284,3.52,288,3.47,67.78,1280x720,Unknown
151662,49145,319,3.13,292,3.42,67.78,1280x720,Unknown
151890,48070,227,4.41,292,3.42,67.78,1280x720,Unknown
152158,50894,267,3.75,289,3.46,67.78,1280x720,Unknown
152471,48630,312,3.21,294,3.40,67.22,1280x720,Unknown
152718,49236,247,4.05,274,3.65,67.22,1280x720,Unknown
152934,47928,215,4.65,270,3.70,67.78,1280x720,Unknown
153206,51695,272,3.68,268,3.73,67.78,1280x720,Unknown
153431,47930,224,4.46,268,3.73,67.78,1280x720,Unknown
153650,47646,219,4.57,266,3.76,68.33,1280x720,Unknown
153886,47898,235,4.26,264,3.79,68.33,1280x720,Unknown
154382,51082,496,2.02,275,3.64,67.78,1280x720,Unknown
154706,46429,324,3.09,278,3.60,67.78,1280x720,Unknown
154929,47655,222,4.50,279,3.58,67.78,1280x720,Unknown
155182,52122,252,3.97,278,3.60,67.78,1280x720,Unknown
155518,48280,336,2.98,284,3.52,67.78,1280x720,Unknown
155729,49214,211,4.74,285,3.51,67.78,1280x720,Unknown
155946,49002,217,4.61,279,3.58,67.78,1280x720,Unknown
156222,48463,275,3.64,279,3.58,67.78,1280x720,Unknown
156426,49731,204,4.90,267,3.75,67.78,1280x720,Unknown
156678,48633,251,3.98,266,3.76,67.78,1280x720,Unknown
156970,49969,291,3.44,264,3.79,67.78,1280x720,Unknown
157338,48391,367,2.72,271,3.69,67.78,1280x720,Unknown
157666,51715,328,3.05,274,3.65,67.78,1280x720,Unknown
157966,47646,299,3.34,274,3.65,67.78,1280x720,Unknown
158205,46642,239,4.18,273,3.66,67.78,1280x720,Unknown
158473,46128,268,3.73,276,3.62,67.78,1280x720,Unknown
158662,47114,188,5.32,272,3.68,67.78,1280x720,Unknown
158886,50156,224,4.46,272,3.68,67.78,1280x720,Unknown
159165,47514,279,3.58,275,3.64,67.78,1280x720,Unknown
159407,48354,242,4.13,275,3.64,68.33,1280x720,Unknown
159788,47696,380,2.63,269,3.72,67.78,1280x720,Unknown
160233,48441,445,2.25,275,3.64,67.78,1280x720,Unknown
160534,45352,300,3.33,279,3.58,67.78,1280x720,Unknown
160849,45783,315,3.17,282,3.55,68.33,1280x720,Unknown
161126,45714,277,3.61,280,3.57,67.78,1280x720,Unknown
161384,49767,257,3.89,282,3.55,67.78,1280x720,Unknown
161677,48181,293,3.41,286,3.50,67.78,1280x720,Unknown
161922,46913,244,4.10,284,3.52,67.78,1280x720,Unknown
162218,49843,295,3.39,289,3.46,67.78,1280x720,Unknown
162496,50569,278,3.60,290,3.45,67.78,1280x720,Unknown
162750,49258,254,3.94,288,3.47,68.33,1280x720,Unknown
163212,50815,461,2.17,293,3.41,67.78,1280x720,Unknown
163450,46201,237,4.22,288,3.47,67.78,1280x720,Unknown
163724,48585,274,3.65,287,3.48,67.78,1280x720,Unknown
163973,45900,249,4.02,288,3.47,68.33,1280x720,Unknown
164318,47518,344,2.91,291,3.44,68.33,1280x720,Unknown
164518,48350,200,5.00,292,3.42,68.33,1280x720,Unknown
164749,49061,231,4.33,292,3.42,68.33,1280x720,Unknown
165011,51457,262,3.82,291,3.44,68.33,1280x720,Unknown
165245,49771,233,4.29,291,3.44,68.33,1280x720,Unknown
165530,49349,284,3.52,286,3.50,67.78,1280x720,Unknown
165733,48352,203,4.93,274,3.65,68.33,1280x720,Unknown
165978,51101,245,4.08,271,3.69,68.33,1280x720,Unknown
166314,49222,335,2.99,272,3.68,68.33,1280x720,Unknown
166538,51576,223,4.48,270,3.70,68.33,1280x720,Unknown
166790,50681,251,3.98,269,3.72,68.33,1280x720,Unknown
167029,52692,239,4.18,267,3.75,68.33,1280x720,Unknown
167322,49109,292,3.42,269,3.72,68.33,1280x720,Unknown
167654,48849,331,3.02,271,3.69,68.33,1280x720,Unknown
167925,47318,271,3.69,270,3.70,68.33,1280x720,Unknown
168254,53670,328,3.05,274,3.65,68.33,1280x720,Unknown
168514,47334,260,3.85,264,3.79,68.33,1280x720,Unknown
168785,46322,271,3.69,266,3.76,68.33,1280x720,Unknown
169034,47691,248,4.03,265,3.77,68.33,1280x720,Unknown
169292,52561,258,3.88,265,3.77,68.33,1280x720,Unknown
169534,50280,241,4.15,260,3.85,68.33,1280x720,Unknown
169778,49688,244,4.10,262,3.82,68.33,1280x720,Unknown
170046,49509,267,3.75,264,3.79,68.89,1280x720,Unknown
170254,47256,207,4.83,261,3.83,68.33,1280x720,Unknown
170512,49403,258,3.88,262,3.82,68.33,1280x720,Unknown
170821,48647,308,3.25,264,3.79,68.89,1280x720,Unknown
171051,49163,230,4.35,265,3.77,68.33,1280x720,Unknown
171321,47043,269,3.72,266,3.76,68.33,1280x720,Unknown
171671,53935,349,2.87,267,3.75,68.33,1280x720,Unknown
171953,50578,282,3.55,270,3.70,68.33,1280x720,Unknown
172178,49710,225,4.44,268,3.73,68.89,1280x720,Unknown
172458,52530,279,3.58,270,3.70,68.89,1280x720,Unknown
172746,49895,288,3.47,270,3.70,68.89,1280x720,Unknown
173001,49356,254,3.94,266,3.76,68.33,1280x720,Unknown
173276,51878,275,3.64,267,3.75,68.33,1280x720,Unknown
173541,49320,264,3.79,263,3.80,68.33,1280x720,Unknown
173774,48437,233,4.29,262,3.82,69.44,1280x720,Unknown
174083,48758,308,3.25,264,3.79,68.33,1280x720,Unknown
174566,46804,483,2.07,276,3.62,68.33,1280x720,Unknown
174826,49869,259,3.86,276,3.62,68.89,1280x720,Unknown
175204,50728,378,2.65,283,3.53,68.33,1280x720,Unknown
175435,47994,230,4.35,282,3.55,68.33,1280x720,Unknown
175856,52069,421,2.38,290,3.45,68.33,1280x720,Unknown
176190,51217,333,3.00,296,3.38,68.33,1280x720,Unknown
176465,48219,275,3.64,297,3.37,68.33,1280x720,Unknown
176706,48950,240,4.17,293,3.41,68.89,1280x720,Unknown
176930,50437,223,4.48,293,3.41,68.89,1280x720,Unknown
177175,48487,245,4.08,292,3.42,68.33,1280x720,Unknown
177466,47695,290,3.45,289,3.46,68.33,1280x720,Unknown
177892,50885,426,2.35,296,3.38,68.33,1280x720,Unknown
178254,47501,361,2.77,303,3.30,68.89,1280x720,Unknown
178506,46145,251,3.98,301,3.32,68.89,1280x720,Unknown
178854,49398,347,2.88,304,3.29,68.89,1280x720,Unknown
179098,48524,244,4.10,304,3.29,69.44,1280x720,Unknown
179436,48186,337,2.97,307,3.26,69.44,1280x720,Unknown
179801,53951,365,2.74,312,3.21,68.89,1280x720,Unknown
180049,53583,248,4.03,313,3.19,68.89,1280x720,Unknown
180415,49150,365,2.74,316,3.16,68.89,1280x720,Unknown
180733,47030,317,3.15,307,3.26,68.33,1280x720,Unknown
181165,46789,432,2.31,316,3.16,68.89,1280x720,Unknown
181451,50472,285,3.51,311,3.22,68.89,1280x720,Unknown
